Timestamp (ms),X (m/s^2),Y (m/s^2),Z (m/s^2),Person_ID
3178946,0.16,0.04,-9.53,Person_1
3178958,0.2,0.0,-9.49,Person_1
3178970,0.2,0.04,-9.53,Person_1
3178982,0.2,0.0,-9.57,Person_1
3178994,0.2,-0.04,-9.53,Person_1
3179006,0.2,0.04,-9.53,Person_1
3179018,0.2,0.0,-9.53,Person_1
3179030,0.24,0.04,-9.53,Person_1
3179042,0.2,0.0,-9.57,Person_1
3179054,0.24,0.0,-9.61,Person_1
3179066,0.16,0.04,-9.57,Person_1
3179078,0.2,0.0,-9.57,Person_1
3179090,0.16,0.0,-9.53,Person_1
3179102,0.24,0.0,-9.57,Person_1
3179114,0.2,0.04,-9.57,Person_1
3179126,0.16,0.0,-9.53,Person_1
3179138,0.2,0.0,-9.53,Person_1
3179150,0.2,0.0,-9.57,Person_1
3179162,0.2,0.0,-9.57,Person_1
3179174,0.2,0.0,-9.53,Person_1
3179186,0.2,0.0,-9.53,Person_1
3179198,0.2,0.0,-9.53,Person_1
3179210,0.2,0.04,-9.57,Person_1
3179222,0.16,0.0,-9.57,Person_1
3179234,0.24,-0.04,-9.53,Person_1
3179246,0.16,0.0,-9.57,Person_1
3179258,0.2,0.0,-9.53,Person_1
3179270,0.16,0.0,-9.61,Person_1
3179282,0.16,0.0,-9.57,Person_1
3179294,0.2,0.04,-9.57,Person_1
3179306,0.2,0.0,-9.57,Person_1
3179318,0.2,0.04,-9.53,Person_1
3179330,0.16,0.0,-9.53,Person_1
3179342,0.2,0.0,-9.57,Person_1
3179354,0.2,0.0,-9.53,Person_1
3179366,0.16,0.0,-9.53,Person_1
3179378,0.24,0.0,-9.53,Person_1
3179390,0.16,0.0,-9.57,Person_1
3179402,0.16,0.0,-9.53,Person_1
3179414,0.16,0.0,-9.53,Person_1
3179426,0.24,0.04,-9.49,Person_1
3179438,0.24,0.0,-9.53,Person_1
3179450,0.2,0.0,-9.53,Person_1
3179462,0.2,0.04,-9.53,Person_1
3179474,0.2,0.0,-9.57,Person_1
3179486,0.24,0.04,-9.49,Person_1
3179498,0.16,0.0,-9.57,Person_1
3179510,0.2,0.0,-9.57,Person_1
3179522,0.16,0.0,-9.49,Person_1
3179534,0.16,0.0,-9.53,Person_1
3179546,0.24,0.04,-9.53,Person_1
3179558,0.16,0.0,-9.49,Person_1
3179570,0.16,0.0,-9.53,Person_1
3179582,0.2,0.0,-9.49,Person_1
3179594,0.2,-0.04,-9.53,Person_1
3179606,0.2,-0.04,-9.53,Person_1
3179618,0.24,0.0,-9.49,Person_1
3179630,0.16,0.0,-9.53,Person_1
3179642,0.2,-0.04,-9.53,Person_1
3179654,0.2,0.0,-9.53,Person_1
3179666,0.2,0.0,-9.57,Person_1
3179678,0.2,0.04,-9.61,Person_1
3179690,0.2,0.0,-9.57,Person_1
3179702,0.51,1.29,-0.31,Person_1
3179714,-0.39,-0.47,-14.12,Person_1
3179726,1.33,1.92,-1.14,Person_1
3179738,0.0,-1.73,-14.79,Person_1
3179750,-0.24,-1.37,-10.67,Person_1
3179762,-0.08,0.31,-8.51,Person_1
3179774,0.43,-0.47,-10.59,Person_1
3179786,0.0,0.12,-9.81,Person_1
3179798,0.16,-0.12,-9.02,Person_1
3179810,0.24,-0.04,-8.63,Person_1
3179822,0.2,0.0,-9.57,Person_1
3179834,0.39,-0.2,-9.92,Person_1
3179846,0.12,0.0,-9.69,Person_1
3179858,0.12,0.04,-9.34,Person_1
3179870,0.27,0.0,-9.26,Person_1
3179882,0.2,0.0,-9.77,Person_1
3179894,0.16,0.0,-9.77,Person_1
3179906,0.24,0.0,-9.49,Person_1
3179918,0.2,-0.04,-9.49,Person_1
3179930,0.12,0.04,-9.38,Person_1
3179942,0.16,0.0,-9.65,Person_1
3179954,0.2,0.0,-9.45,Person_1
3179966,0.16,0.0,-9.49,Person_1
3179978,0.16,0.0,-9.53,Person_1
3179990,0.24,0.0,-9.61,Person_1
3180002,0.2,0.0,-9.53,Person_1
3180014,0.2,0.0,-9.61,Person_1
3180026,0.16,0.0,-9.57,Person_1
3180038,0.16,0.0,-9.49,Person_1
3180050,0.16,0.04,-9.45,Person_1
3180062,0.2,0.0,-9.61,Person_1
3180074,0.2,0.0,-9.57,Person_1
3180086,0.2,0.0,-9.53,Person_1
3180098,0.16,0.0,-9.49,Person_1
3180110,0.2,0.0,-9.49,Person_1
3180122,0.2,0.0,-9.53,Person_1
3180134,0.16,0.04,-9.53,Person_1
3180146,0.2,0.04,-9.57,Person_1
3180158,0.2,0.0,-9.53,Person_1
3180170,0.2,0.0,-9.53,Person_1
3180182,0.2,0.04,-9.53,Person_1
3180194,0.16,0.0,-9.57,Person_1
3180206,0.16,0.0,-9.49,Person_1
3180218,0.2,0.04,-9.57,Person_1
3180230,0.2,0.0,-9.57,Person_1
3180242,0.24,0.04,-9.53,Person_1
3180254,0.16,0.0,-9.53,Person_1
3180266,0.16,0.04,-9.61,Person_1
3180278,0.2,0.0,-9.57,Person_1
3180290,0.24,0.0,-9.53,Person_1
3180302,0.24,0.0,-9.53,Person_1
3180314,0.2,0.0,-9.57,Person_1
3180326,0.16,0.0,-9.49,Person_1
3180338,0.2,0.0,-9.57,Person_1
3180350,0.2,0.04,-9.53,Person_1
3180362,0.2,0.0,-9.49,Person_1
3180374,0.16,0.0,-9.53,Person_1
3180386,0.16,0.0,-9.53,Person_1
3180398,0.24,0.04,-9.53,Person_1
3180410,0.24,0.0,-9.53,Person_1
3180422,0.2,0.04,-9.53,Person_1
3180434,0.16,0.0,-9.53,Person_1
3180446,0.24,0.0,-9.57,Person_1
3180458,0.16,0.0,-9.57,Person_1
3180470,0.2,0.04,-9.57,Person_1
3180482,0.16,0.04,-9.53,Person_1
3180494,0.2,0.0,-9.61,Person_1
3180506,0.2,0.0,-9.57,Person_1
3180518,0.2,0.0,-9.53,Person_1
3180530,0.2,0.04,-9.49,Person_1
3180542,0.2,0.04,-9.53,Person_1
3180554,0.16,0.0,-9.57,Person_1
3180566,0.16,0.0,-9.57,Person_1
3180578,0.16,-0.04,-9.49,Person_1
3180590,0.2,0.0,-9.61,Person_1
3180602,0.16,0.04,-9.61,Person_1
3180614,0.2,0.0,-9.53,Person_1
3180626,0.16,0.0,-9.49,Person_1
3180638,0.2,0.0,-9.53,Person_1
3180650,0.2,0.0,-9.53,Person_1
3180662,0.16,0.04,-9.57,Person_1
3180674,0.16,0.0,-9.53,Person_1
3180686,0.2,0.0,-9.57,Person_1
3180698,0.2,0.0,-9.49,Person_1
3180710,0.2,0.0,-9.49,Person_1
3180722,0.2,0.0,-9.53,Person_1
3180734,0.2,0.0,-9.53,Person_1
3180746,0.16,0.0,-9.53,Person_1
3180758,0.2,0.0,-9.53,Person_1
3180770,0.2,0.0,-9.49,Person_1
3180782,0.16,0.0,-9.49,Person_1
3180794,0.24,0.0,-9.53,Person_1
3180806,0.2,0.0,-9.53,Person_1
3180818,0.2,0.0,-9.53,Person_1
3180830,0.16,0.0,-9.57,Person_1
3180842,0.2,0.0,-9.53,Person_1
3180854,0.16,0.0,-9.57,Person_1
3180866,0.16,0.0,-9.53,Person_1
3180878,0.2,0.0,-9.61,Person_1
3180890,0.2,0.0,-9.53,Person_1
3180902,0.2,-0.04,-9.53,Person_1
3180914,0.24,0.0,-9.53,Person_1
3180926,0.2,0.04,-9.53,Person_1
3180938,0.2,0.0,-9.53,Person_1
3180950,0.16,0.0,-9.57,Person_1
3180962,0.2,0.0,-9.57,Person_1
3180974,0.24,0.0,-9.53,Person_1
3180986,0.2,0.04,-9.57,Person_1
3180998,0.2,0.0,-9.57,Person_1
3181010,0.2,0.0,-9.57,Person_1
3181022,0.2,0.04,-9.57,Person_1
3181034,0.16,0.0,-9.53,Person_1
3181046,0.16,0.0,-9.53,Person_1
3181058,0.16,0.0,-9.53,Person_1
3181070,0.2,0.0,-9.49,Person_1
3181082,0.16,0.0,-9.53,Person_1
3181094,0.27,-0.04,-9.53,Person_1
3181106,0.12,0.04,-9.53,Person_1
3181118,0.2,0.0,-9.53,Person_1
3181130,0.16,0.0,-9.57,Person_1
3181142,0.2,0.0,-9.53,Person_1
3181154,0.16,0.04,-9.53,Person_1
3181166,0.24,0.0,-9.53,Person_1
3181178,0.2,0.0,-9.53,Person_1
3181190,0.2,0.0,-9.53,Person_1
3181202,0.2,0.0,-9.49,Person_1
3181214,0.16,0.0,-9.3,Person_1
3181226,0.24,-0.04,-10.08,Person_1
3181238,0.12,-0.2,-8.94,Person_1
3181250,0.04,0.04,-9.77,Person_1
3181262,0.24,-0.12,-8.87,Person_1
3181274,0.16,0.0,-10.08,Person_1
3181286,0.2,0.04,-9.81,Person_1
3181298,0.12,0.04,-9.26,Person_1
3181310,0.27,0.0,-9.77,Person_1
3181322,0.16,0.0,-9.45,Person_1
3181334,0.24,-0.04,-9.53,Person_1
3181346,0.24,0.0,-9.49,Person_1
3181358,0.2,0.0,-9.61,Person_1
3181370,0.16,0.0,-9.45,Person_1
3181382,0.16,0.0,-9.53,Person_1
3181394,0.12,0.0,-9.53,Person_1
3181406,0.24,0.0,-9.49,Person_1
3181418,0.2,0.0,-9.53,Person_1
3181430,0.2,0.0,-9.57,Person_1
3181442,0.16,0.04,-9.53,Person_1
3181454,0.2,0.04,-9.61,Person_1
3181466,0.2,0.04,-9.49,Person_1
3181478,0.2,0.0,-9.57,Person_1
3181490,0.2,0.0,-9.65,Person_1
3181502,0.2,0.0,-9.53,Person_1
3181514,0.2,0.04,-9.49,Person_1
3181526,0.2,-0.04,-9.49,Person_1
3181538,0.16,0.0,-9.53,Person_1
3181550,0.16,0.04,-9.53,Person_1
3181562,0.2,0.04,-9.53,Person_1
3181574,0.16,0.0,-9.57,Person_1
3181586,0.24,0.0,-9.49,Person_1
3181598,0.2,0.0,-9.57,Person_1
3181610,0.2,0.0,-9.49,Person_1
3181622,0.16,0.04,-9.57,Person_1
3181634,0.16,0.0,-9.53,Person_1
3181646,0.2,0.0,-9.57,Person_1
3181658,0.16,0.0,-9.49,Person_1
3181670,0.2,0.04,-9.53,Person_1
3181682,0.2,0.04,-9.57,Person_1
3181694,0.2,0.0,-9.57,Person_1
3181706,0.2,0.0,-9.53,Person_1
3181718,0.24,0.0,-9.49,Person_1
3181730,0.16,0.0,-9.53,Person_1
3181742,0.24,0.0,-9.53,Person_1
3181754,0.2,0.0,-9.53,Person_1
3181766,0.24,-0.04,-9.53,Person_1
3181778,0.16,0.0,-9.57,Person_1
3181790,0.16,0.0,-9.53,Person_1
3181802,0.2,0.0,-9.49,Person_1
3181814,0.2,0.04,-9.57,Person_1
3181826,0.16,0.0,-9.53,Person_1
3181838,0.2,0.04,-9.53,Person_1
3181850,0.2,0.0,-9.57,Person_1
3181862,0.2,0.0,-9.57,Person_1
3181874,0.2,0.0,-9.61,Person_1
3181886,0.2,0.0,-9.61,Person_1
3181898,0.2,0.0,-9.53,Person_1
3181910,0.2,0.0,-9.53,Person_1
3181922,0.16,0.0,-9.53,Person_1
3181934,0.2,0.0,-9.53,Person_1
3181946,0.16,0.04,-9.57,Person_1
3181958,0.24,0.0,-9.49,Person_1
3181970,0.2,0.0,-9.57,Person_1
3181982,0.2,0.0,-9.53,Person_1
3181994,0.16,0.0,-9.53,Person_1
3182006,0.2,0.0,-9.57,Person_1
3182018,0.24,0.04,-9.49,Person_1
3182030,0.2,-0.04,-9.53,Person_1
3182042,0.2,0.0,-9.49,Person_1
3182054,0.24,0.0,-9.57,Person_1
3182066,0.2,0.0,-9.49,Person_1
3182078,0.16,0.0,-9.57,Person_1
3182090,0.2,0.0,-9.53,Person_1
3182102,0.2,0.0,-9.53,Person_1
3182114,0.16,0.0,-9.53,Person_1
3182126,0.2,0.0,-9.53,Person_1
3182138,0.2,0.0,-9.53,Person_1
3182150,0.16,0.04,-9.57,Person_1
3182162,0.16,0.0,-9.61,Person_1
3182174,0.16,0.04,-9.53,Person_1
3182186,0.2,0.0,-9.53,Person_1
3182198,0.2,0.0,-9.57,Person_1
3182210,0.16,-0.08,-9.53,Person_1
3182222,0.16,0.0,-9.57,Person_1
3182234,0.2,0.0,-9.53,Person_1
3182246,0.2,0.0,-9.53,Person_1
3182258,0.16,-0.04,-9.57,Person_1
3182270,0.2,0.04,-9.53,Person_1
3182282,0.16,0.0,-9.57,Person_1
3182294,0.2,0.04,-9.53,Person_1
3182306,0.2,0.0,-9.57,Person_1
3182318,0.16,0.04,-9.53,Person_1
3182330,0.2,0.04,-9.49,Person_1
3182342,0.2,0.0,-9.53,Person_1
3182354,0.2,0.0,-9.53,Person_1
3182366,0.16,0.0,-9.53,Person_1
3182378,0.24,0.0,-9.57,Person_1
3182390,0.16,0.0,-9.53,Person_1
3182402,0.16,0.0,-9.53,Person_1
3182414,0.2,0.0,-9.49,Person_1
3182426,0.16,0.0,-9.57,Person_1
3182438,0.2,0.0,-9.49,Person_1
3182450,0.2,-0.04,-9.53,Person_1
3182462,0.16,0.0,-9.57,Person_1
3182474,0.2,0.0,-9.61,Person_1
3182486,0.2,0.0,-9.49,Person_1
3182498,0.2,0.0,-9.49,Person_1
3182510,0.2,0.04,-9.49,Person_1
3182522,0.2,0.0,-9.53,Person_1
3182534,0.16,0.0,-9.61,Person_1
3182546,0.2,0.0,-9.57,Person_1
3182558,0.16,0.0,-9.53,Person_1
3182570,0.2,0.0,-9.57,Person_1
3182582,0.2,0.0,-9.53,Person_1
3182594,0.2,0.0,-9.61,Person_1
3182606,0.16,0.0,-9.57,Person_1
3182618,0.24,-0.04,-9.53,Person_1
3182630,0.16,0.0,-9.61,Person_1
3182642,0.2,0.0,-9.53,Person_1
3182654,0.16,0.0,-9.53,Person_1
3182666,0.16,0.0,-9.49,Person_1
3182678,0.16,0.0,-9.53,Person_1
3182690,0.16,0.04,-9.53,Person_1
3182702,0.2,0.04,-9.49,Person_1
3182714,0.16,0.0,-9.49,Person_1
3182726,0.2,0.0,-9.53,Person_1
3182738,0.24,0.0,-9.53,Person_1
3182750,0.2,0.0,-9.57,Person_1
3182762,0.2,0.04,-9.57,Person_1
3182774,0.2,0.0,-9.57,Person_1
3182786,0.16,0.0,-9.53,Person_1
3182798,0.2,0.0,-9.53,Person_1
3182810,0.2,0.0,-9.53,Person_1
3182822,0.2,0.0,-9.57,Person_1
3182834,0.16,0.0,-9.57,Person_1
3182846,0.2,0.0,-9.61,Person_1
3182858,0.16,0.04,-9.57,Person_1
3182870,0.2,0.0,-9.53,Person_1
3182882,0.2,0.04,-9.53,Person_1
3182894,0.12,0.0,-9.57,Person_1
3182906,0.2,0.04,-9.53,Person_1
3182918,0.16,0.0,-9.53,Person_1
3182930,0.2,0.0,-9.49,Person_1
3182942,0.2,0.0,-9.53,Person_1
3182954,0.2,-0.04,-9.53,Person_1
3182966,0.16,0.0,-9.53,Person_1
3182978,0.24,0.0,-9.57,Person_1
3182990,0.16,0.0,-9.57,Person_1
3183002,0.2,0.04,-9.49,Person_1
3183014,0.2,0.0,-9.61,Person_1
3183026,0.2,0.0,-9.53,Person_1
3183038,0.16,0.04,-9.57,Person_1
3183050,0.16,0.0,-9.57,Person_1
3183062,0.24,0.0,-9.53,Person_1
3183074,0.2,0.0,-9.53,Person_1
3183086,0.12,0.0,-9.57,Person_1
3183098,0.2,0.04,-9.53,Person_1
3183110,0.2,0.0,-9.53,Person_1
3183122,0.16,0.04,-9.49,Person_1
3183134,0.16,0.0,-9.57,Person_1
3183146,0.2,0.0,-9.57,Person_1
3183158,0.16,0.04,-9.49,Person_1
3183170,0.16,0.04,-9.57,Person_1
3183182,0.2,0.0,-9.53,Person_1
3183194,0.2,0.04,-9.53,Person_1
3183206,0.16,0.04,-9.61,Person_1
3183218,0.16,0.04,-9.57,Person_2
3183230,0.2,0.0,-9.57,Person_2
3183242,0.24,0.04,-9.53,Person_2
3183254,0.16,0.0,-9.53,Person_2
3183266,0.24,0.0,-9.53,Person_2
3183278,0.16,0.0,-9.53,Person_2
3183290,0.2,-0.04,-9.49,Person_2
3183302,0.2,0.0,-9.57,Person_2
3183314,0.2,0.0,-9.57,Person_2
3183326,0.2,0.0,-9.53,Person_2
3183338,0.16,0.0,-9.53,Person_2
3183350,0.2,0.0,-9.53,Person_2
3183362,0.2,0.0,-9.49,Person_2
3183374,0.2,0.0,-9.57,Person_2
3183386,0.2,0.0,-9.49,Person_2
3183398,0.16,0.0,-9.57,Person_2
3183410,0.2,0.0,-9.53,Person_2
3183422,0.2,0.0,-9.53,Person_2
3183434,0.24,0.0,-9.53,Person_2
3183446,0.16,0.0,-9.57,Person_2
3183458,0.16,0.0,-9.53,Person_2
3183470,0.16,0.04,-9.53,Person_2
3183482,0.24,0.0,-9.49,Person_2
3183494,0.24,0.0,-9.53,Person_2
3183506,0.16,0.04,-9.49,Person_2
3183518,0.16,0.0,-9.49,Person_2
3183530,0.16,0.04,-9.53,Person_2
3183542,0.16,0.0,-9.49,Person_2
3183554,0.2,0.0,-9.53,Person_2
3183566,0.16,0.0,-9.57,Person_2
3183578,0.16,0.0,-9.53,Person_2
3183590,0.2,0.0,-9.57,Person_2
3183602,0.12,0.0,-9.49,Person_2
3183614,0.2,0.0,-9.49,Person_2
3183626,0.16,0.0,-9.53,Person_2
3183638,0.2,0.0,-9.57,Person_2
3183650,0.2,0.04,-9.53,Person_2
3183662,0.24,0.0,-9.57,Person_2
3183674,0.2,0.04,-9.49,Person_2
3183686,0.16,0.0,-9.53,Person_2
3183698,0.16,0.0,-9.57,Person_2
3183710,0.16,0.04,-9.53,Person_2
3183722,0.2,0.0,-9.53,Person_2
3183734,0.2,0.0,-9.57,Person_2
3183746,0.2,0.0,-9.53,Person_2
3183758,0.2,0.0,-9.57,Person_2
3183770,0.2,0.0,-9.57,Person_2
3183782,0.16,0.0,-9.53,Person_2
3183794,0.16,0.0,-9.45,Person_2
3183806,0.2,0.0,-9.49,Person_2
3183818,0.2,0.0,-9.49,Person_2
3183830,0.2,0.0,-9.53,Person_2
3183842,0.16,0.0,-9.53,Person_2
3183854,0.16,0.0,-9.61,Person_2
3183866,0.16,0.0,-9.57,Person_2
3183878,0.16,0.0,-9.53,Person_2
3183890,0.2,0.0,-9.49,Person_2
3183902,0.16,0.0,-9.49,Person_2
3183914,0.16,0.04,-9.53,Person_2
3183926,0.16,0.0,-9.49,Person_2
3183938,0.2,0.04,-9.53,Person_2
3183950,0.16,0.04,-9.57,Person_2
3183962,0.2,0.04,-9.49,Person_2
3183974,0.2,0.04,-9.57,Person_2
3183986,0.2,0.0,-9.49,Person_2
3183998,0.2,0.04,-9.49,Person_2
3184010,0.2,0.04,-9.53,Person_2
3184022,0.16,0.0,-9.57,Person_2
3184034,0.16,0.04,-9.57,Person_2
3184046,0.2,0.0,-9.53,Person_2
3184058,0.16,0.0,-9.57,Person_2
3184070,0.2,0.0,-9.57,Person_2
3184082,0.2,0.0,-9.57,Person_2
3184094,0.16,0.04,-9.53,Person_2
3184106,0.2,0.04,-9.53,Person_2
3184118,0.2,0.0,-9.53,Person_2
3184130,0.16,0.04,-9.57,Person_2
3184142,0.16,0.0,-9.53,Person_2
3184154,0.2,0.0,-9.53,Person_2
3184166,0.2,0.0,-9.53,Person_2
3184178,0.16,0.0,-9.57,Person_2
3184190,0.2,0.0,-9.57,Person_2
3184202,0.16,0.04,-9.53,Person_2
3184214,0.2,0.0,-9.57,Person_2
3184226,0.2,0.0,-9.53,Person_2
3184238,0.2,0.0,-9.53,Person_2
3184250,0.2,0.04,-9.53,Person_2
3184262,0.2,0.0,-9.53,Person_2
3184274,0.16,0.0,-9.49,Person_2
3184286,0.16,0.0,-9.53,Person_2
3184298,0.16,0.0,-9.57,Person_2
3184310,0.2,0.0,-9.49,Person_2
3184322,0.2,0.0,-9.53,Person_2
3184334,0.2,0.0,-9.57,Person_2
3184346,0.16,0.04,-9.49,Person_2
3184358,0.2,0.0,-9.53,Person_2
3184370,0.16,0.04,-9.61,Person_2
3184382,0.2,0.0,-9.53,Person_2
3184394,0.24,0.0,-9.57,Person_2
3184406,0.2,0.04,-9.49,Person_2
3184418,0.2,0.0,-9.49,Person_2
3184430,0.2,0.0,-9.53,Person_2
3184442,0.16,0.04,-9.57,Person_2
3184454,0.16,0.0,-9.53,Person_2
3184466,0.2,0.0,-9.53,Person_2
3184478,0.16,0.0,-9.53,Person_2
3184490,0.2,0.0,-9.53,Person_2
3184502,0.16,0.0,-9.57,Person_2
3184514,0.2,0.0,-9.53,Person_2
3184526,0.12,0.0,-9.57,Person_2
3184538,0.2,-0.04,-9.57,Person_2
3184550,0.2,0.0,-9.53,Person_2
3184562,0.2,0.0,-9.57,Person_2
3184574,0.12,0.0,-9.53,Person_2
3184586,0.2,0.0,-9.57,Person_2
3184598,0.2,0.0,-9.57,Person_2
3184610,0.2,0.0,-9.57,Person_2
3184622,0.12,0.04,-9.57,Person_2
3184634,0.2,0.0,-9.53,Person_2
3184646,0.24,0.04,-9.57,Person_2
3184658,0.2,0.04,-9.53,Person_2
3184670,0.16,0.0,-9.53,Person_2
3184682,0.16,0.0,-9.57,Person_2
3184694,0.24,0.0,-9.53,Person_2
3184706,0.16,0.0,-9.49,Person_2
3184718,0.16,0.0,-9.53,Person_2
3184730,0.16,0.0,-9.57,Person_2
3184742,0.2,0.0,-9.49,Person_2
3184754,0.12,0.0,-9.57,Person_2
3184766,0.16,0.04,-9.49,Person_2
3184778,0.2,0.0,-9.53,Person_2
3184790,0.2,0.0,-9.57,Person_2
3184802,0.2,0.0,-9.53,Person_2
3184814,0.2,0.0,-9.57,Person_2
3184826,0.16,0.04,-9.57,Person_2
3184838,0.2,0.0,-9.57,Person_2
3184850,0.16,0.0,-9.53,Person_2
3184862,0.2,0.04,-9.53,Person_2
3184874,0.24,0.0,-9.49,Person_2
3184886,0.2,-0.04,-9.53,Person_2
3184898,0.24,0.0,-9.49,Person_2
3184910,0.16,0.0,-9.57,Person_2
3184922,0.24,0.0,-9.57,Person_2
3184934,0.2,-0.04,-9.53,Person_2
3184946,0.16,0.0,-9.53,Person_2
3184958,0.2,0.0,-9.61,Person_2
3184970,0.2,0.0,-9.53,Person_2
3184982,0.2,0.0,-9.57,Person_2
3184994,0.16,0.0,-9.53,Person_2
3185006,0.2,0.0,-9.49,Person_2
3185018,0.2,0.0,-9.49,Person_2
3185030,0.2,0.04,-9.53,Person_2
3185042,0.08,0.16,-6.98,Person_2
3185054,-0.08,-0.31,-9.61,Person_2
3185066,0.16,-0.31,-10.28,Person_2
3185078,0.2,0.2,-8.16,Person_2
3185090,0.12,-0.04,-8.36,Person_2
3185102,0.2,0.0,-9.92,Person_2
3185114,0.08,0.0,-9.18,Person_2
3185126,0.24,0.0,-9.73,Person_2
3185138,0.16,0.0,-9.38,Person_2
3185150,0.2,0.04,-9.53,Person_2
3185162,0.16,-0.04,-9.41,Person_2
3185174,0.2,-0.04,-9.65,Person_2
3185186,0.2,0.04,-9.57,Person_2
3185198,0.12,0.04,-9.61,Person_2
3185210,0.2,0.04,-9.49,Person_2
3185222,0.16,0.0,-9.57,Person_2
3185234,0.24,-0.04,-9.69,Person_2
3185246,0.16,0.0,-9.53,Person_2
3185258,0.16,0.0,-9.45,Person_2
3185270,0.16,0.0,-9.41,Person_2
3185282,0.24,0.0,-9.69,Person_2
3185294,0.16,0.0,-9.49,Person_2
3185306,0.2,0.0,-9.41,Person_2
3185318,0.2,0.04,-9.57,Person_2
3185330,0.16,0.08,-9.57,Person_2
3185342,0.2,0.04,-9.53,Person_2
3185354,0.12,0.0,-9.53,Person_2
3185366,0.2,0.0,-9.61,Person_2
3185378,0.16,0.0,-9.53,Person_2
3185390,0.16,0.0,-9.53,Person_2
3185402,0.16,0.0,-9.57,Person_2
3185414,0.2,0.0,-9.53,Person_2
3185426,0.2,0.04,-9.49,Person_2
3185438,0.16,0.04,-9.49,Person_2
3185450,0.16,0.04,-9.57,Person_2
3185462,0.2,0.0,-9.57,Person_2
3185474,0.16,0.04,-9.53,Person_2
3185486,0.2,0.0,-9.53,Person_2
3185498,0.2,0.0,-9.65,Person_2
3185510,0.2,0.0,-9.53,Person_2
3185522,0.2,-0.04,-9.53,Person_2
3185534,0.2,0.04,-9.57,Person_2
3185546,0.16,0.0,-9.57,Person_2
3185558,0.2,0.0,-9.53,Person_2
3185570,0.2,0.0,-9.45,Person_2
3185582,0.2,0.04,-9.53,Person_2
3185594,0.2,0.0,-9.53,Person_2
3185606,0.16,0.0,-9.57,Person_2
3185618,0.16,0.04,-9.57,Person_2
3185630,0.2,0.04,-9.53,Person_2
3185642,0.2,-0.04,-9.53,Person_2
3185654,0.2,0.0,-9.57,Person_2
3185666,0.2,0.04,-9.57,Person_2
3185678,0.2,0.0,-9.57,Person_2
3185690,0.2,0.0,-9.53,Person_2
3185702,0.2,0.0,-9.49,Person_2
3185714,0.2,0.0,-9.53,Person_2
3185726,0.16,0.0,-9.53,Person_2
3185738,0.2,0.0,-9.49,Person_2
3185750,0.16,0.0,-9.61,Person_2
3185762,0.2,0.0,-9.57,Person_2
3185774,0.16,0.0,-9.49,Person_2
3185786,0.16,0.0,-9.53,Person_2
3185798,0.2,0.0,-9.49,Person_2
3185810,0.16,0.0,-9.53,Person_2
3185822,0.2,0.0,-9.53,Person_2
3185834,0.16,0.0,-9.57,Person_2
3185846,0.2,0.0,-9.53,Person_2
3185858,0.24,0.0,-9.53,Person_2
3185870,0.12,-0.24,-8.67,Person_2
3185882,-0.04,-0.47,-10.87,Person_2
3185894,0.04,0.0,-9.18,Person_2
3185906,0.08,-0.04,-9.57,Person_2
3185918,0.2,0.0,-9.3,Person_2
3185930,0.24,0.0,-9.73,Person_2
3185942,0.12,0.0,-9.53,Person_2
3185954,0.16,0.0,-9.49,Person_2
3185966,0.16,0.0,-9.49,Person_2
3185978,0.16,0.0,-9.53,Person_2
3185990,0.2,0.04,-9.57,Person_2
3186002,0.24,0.0,-9.57,Person_2
3186014,0.16,0.08,-9.65,Person_2
3186026,0.2,0.0,-9.49,Person_2
3186038,0.2,0.04,-9.53,Person_2
3186050,0.16,0.04,-9.61,Person_2
3186062,0.24,0.04,-9.61,Person_2
3186074,0.16,0.08,-9.49,Person_2
3186086,0.2,0.0,-9.57,Person_2
3186098,0.24,-0.04,-9.61,Person_2
3186110,0.24,-0.04,-9.61,Person_2
3186122,0.2,0.0,-9.49,Person_2
3186134,0.2,0.0,-9.49,Person_2
3186146,0.16,0.0,-9.53,Person_2
3186158,0.2,0.04,-9.53,Person_2
3186170,0.16,0.08,-9.53,Person_2
3186182,0.2,0.04,-9.49,Person_2
3186194,0.16,0.04,-9.53,Person_2
3186206,0.12,0.0,-9.61,Person_2
3186218,0.2,0.0,-9.57,Person_2
3186230,0.16,0.0,-9.57,Person_2
3186242,0.16,-0.04,-9.53,Person_2
3186254,0.2,0.0,-9.49,Person_2
3186266,0.12,0.04,-9.61,Person_2
3186278,0.16,0.04,-9.53,Person_2
3186290,0.2,0.0,-9.45,Person_2
3186302,0.16,0.04,-9.49,Person_2
3186314,0.2,0.0,-9.61,Person_2
3186326,0.16,0.0,-9.53,Person_2
3186338,0.12,0.0,-9.49,Person_2
3186350,0.2,0.0,-9.53,Person_2
3186362,0.16,0.0,-9.53,Person_2
3186374,0.2,0.0,-9.57,Person_2
3186386,0.16,0.0,-9.49,Person_2
3186398,0.16,0.0,-9.57,Person_2
3186410,0.2,0.04,-9.57,Person_2
3186422,0.24,0.04,-9.53,Person_2
3186434,0.16,0.04,-9.49,Person_2
3186446,0.2,0.0,-9.57,Person_2
3186458,0.2,0.0,-9.57,Person_2
3186470,0.16,0.0,-9.57,Person_2
3186482,0.2,0.0,-9.57,Person_2
3186494,0.2,-0.04,-9.53,Person_2
3186506,0.2,0.04,-9.61,Person_2
3186518,0.16,0.0,-9.57,Person_2
